Year,Land der Staatsangehörigkeit,Kategorie,Units,Value
2015,Kroatien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,31.5341787813177
2015,Kosovo,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2015,Niederlande,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,36.0123578400645
2015,Polen,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,159.001018110018
2015,Rumänien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,759.402720283856
2015,Russische Föderation,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,11.5744541126252
2015,Spanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,22.9948805460751
2015,Türkei,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-18.534382336601
2015,Ukraine,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-11.3417154667585
2015,übrige europäische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-90.7407407407407
2015,Europa insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,35.5967614825062
2015,übrige afrikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,69.7338403041825
2015,Afrika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,105.438362884575
2015,übrige amerikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,26.7156862745098
2015,Amerika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,25.1674154446046
2015,Afghanistan,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,172.74091864305
2015,China,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,50.7947976878613
2015,Indien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,118.773333333333
2015,Irak,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,134.613319011815
2015,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,14.6014492753623
2015,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,657.127152803225
2015,Vietnam,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-15.5286571487689
2015,übrige asiatische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-8.80522713130056
2015,Asien insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,77.6239562651291
2015,Australien und Ozeanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,42.7286356821589
2015,staatenlos,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,28.5185185185185
2015,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,12.7830533235939
2015,Ausländer insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,43.8433668627001
2014,Bulgarien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,582.371458551941
2014,Griechenland,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,4.89228285838455
2014,Italien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,7.643152487157
2014,Serbien (ohne Kosovo) ab 2008,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2014,Kroatien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,14.8932879678317
2014,Kosovo,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2014,Niederlande,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,35.3631234888511
2014,Polen,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,131.882269459785
2014,Rumänien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,547.338852749852
2014,Russische Föderation,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,7.22924533464675
2014,Spanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,16.7022184300341
2014,Türkei,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-17.3184107242065
2014,Ukraine,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-12.1598346538064
2014,übrige europäische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-88.8888888888889
2014,Europa insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,24.2826445624996
2014,übrige afrikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,54.7528517110266
2014,Afrika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,45.8616581400238
2014,übrige amerikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,20.4656862745098
2014,Amerika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,18.8013901839451
2014,Afghanistan,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,35.6649654758331
2014,China,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,35.2420520231214
2014,Indien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,92.16
2014,Irak,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,35.2846401718582
2014,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-3.11594202898551
2014,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,211.707585196043
2014,Vietnam,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-16.7080488309539
2014,übrige asiatische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-12.0099564405725
2014,Asien insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,21.2581934887263
2014,Australien und Ozeanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,45.2773613193403
2014,staatenlos,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,11.9753086419753
2014,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-15.9386413440467
2014,Ausländer insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,23.7281304308256
2013,Bulgarien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,405.823714585519
2013,Griechenland,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.931272117712796
2013,Italien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,2.36394770914255
2013,Serbien (ohne Kosovo) ab 2008,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2013,Kroatien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,5.52118775131457
2013,Kosovo,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2013,Niederlande,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,35.4884928808095
2013,Polen,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,103.159226236387
2013,Rumänien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,361.679479597871
2013,Russische Föderation,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,6.16209708312811
2013,Spanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,10.804180887372
2013,Türkei,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-16.0146239179914
2013,Ukraine,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-14.8811574233552
2013,übrige europäische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-88.8888888888889
2013,Europa insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,15.7256898575211
2013,übrige afrikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,38.8593155893536
2013,Afrika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,21.9987385240732
2013,übrige amerikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,18.2598039215686
2013,Amerika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,14.7495125879461
2013,Afghanistan,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,19.5436805764035
2013,China,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,24.2774566473988
2013,Indien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,73.7066666666667
2013,Irak,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,28.1417830290011
2013,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.09420289855072
2013,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,75.5588127519238
2013,Vietnam,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-16.4494103041589
2013,übrige asiatische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-11.8543870566273
2013,Asien insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,6.93012756004025
2013,Australien und Ozeanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,47.2263868065967
2013,staatenlos,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,5.37037037037037
2013,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-24.7918188458729
2013,Ausländer insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,13.9122313569642
2012,Bulgarien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,306.873032528856
2012,Griechenland,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.22176693363134
2012,Italien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-2.8024892452909
2012,Serbien (ohne Kosovo) ab 2008,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2012,Kroatien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.448499845344881
2012,Kosovo,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2012,Niederlande,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,34.5392674845527
2012,Polen,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,72.9367846234535
2012,Rumänien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,261.827321111768
2012,Russische Föderation,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.848246046078914
2012,Spanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-1.47184300341297
2012,Türkei,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-14.4518718973458
2012,Ukraine,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-14.1060971408887
2012,übrige europäische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-88.8888888888889
2012,Europa insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,8.66382805014259
2012,übrige afrikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,13.4600760456274
2012,Afrika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1.36659892073726
2012,übrige amerikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,12.7450980392157
2012,Amerika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,9.85843858608121
2012,Afghanistan,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,8.37586310417292
2012,China,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,11.2897398843931
2012,Indien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,51.52
2012,Irak,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,25.9264232008593
2012,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-13.6594202898551
2012,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,31.916452913155
2012,Vietnam,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-14.1009724808607
2012,übrige asiatische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-17.0504044803983
2012,Asien insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.390295645551718
2012,Australien und Ozeanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,38.5307346326837
2012,staatenlos,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,4.5679012345679
2012,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-21.0372534696859
2012,Ausländer insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,6.62772001750866
2011,Bulgarien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,221.93074501574
2011,Griechenland,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-8.20761159744211
2011,Italien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-5.29173453619012
2011,Serbien (ohne Kosovo) ab 2008,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2011,Kroatien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-2.55180946489329
2011,Kosovo,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2011,Niederlande,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,34.118384525835
2011,Polen,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,46.9780643568938
2011,Rumänien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,169.101123595506
2011,Russische Föderation,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-2.51737536255678
2011,Spanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-7.41254266211604
2011,Türkei,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-12.3514758329002
2011,Ukraine,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-12.7109886324492
2011,übrige europäische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-68.5185185185185
2011,Europa insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,3.59173815179984
2011,übrige afrikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,14.828897338403
2011,Afrika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-3.44803420001402
2011,übrige amerikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,8.08823529411765
2011,Amerika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,5.26405018224972
2011,Afghanistan,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-0.510357250075053
2011,China,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.812861271676301
2011,Indien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,38.7733333333333
2011,Irak,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,25.2148227712137
2011,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-19.8913043478261
2011,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,11.9640894100403
2011,Vietnam,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-8.5143803020898
2011,übrige asiatische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-2.39576851275669
2011,Asien insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-3.1332444855441
2011,Australien und Ozeanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,34.3328335832084
2011,staatenlos,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,3.45679012345679
2011,"ungeklärt,oh.Angabe,unbekannt",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-24.0321402483565
2011,Ausländer insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1.99290986075417
2010,Bulgarien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,150.209863588667
2010,Griechenland,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-10.6475445458496
2010,Italien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.90331203274443
2010,Serbien (ohne Kosovo) ab 2008,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2010,Kroatien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.46953294154036
2010,Kosovo,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,
2010,Niederlande,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,31.7542759917614
2010,Polen,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,28.2633511245488
2010,Rumänien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,116.439976345358
2010,Russische Föderation,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-3.45318229081158
2010,Spanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-8.80972696245734
2010,Türkei,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-10.6722342694314
2010,Ukraine,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-11.0833620392697
2010,übrige europäische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-74.0740740740741
2010,Europa insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.605521128038236
2010,übrige afrikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,11.7110266159696
2010,Afrika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-5.62057607400659
2010,übrige amerikanische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,3.67647058823529
2010,Amerika insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1.23760278036789
2010,Afghanistan,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-12.9690783548484
2010,China,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-3.52239884393064
2010,Indien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,23.8933333333333
2010,Irak,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,20.3544575725027
2010,"Iran, Islamische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-22.5724637681159
2010,"Syrien, Arabische Republik",Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,0.201539025283987
2010,Vietnam,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-4.17959859300641
2010,übrige asiatische Staaten,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,1.71126322339764
2010,Asien insgesamt,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,-5.12280033725895
2010,Australien und Ozeanien,Ausländerinnen und Ausländer,Veränderung der Anzahl der Ausländerinnen und Ausländer gegenüber 2005 in Prozent,15.2923538230885
