Year,Gebietseinheit,Kategorie,Units,GeoCode,Value
2018,"Delmenhorst, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03401,25.75488
2018,"Emden, Stadt / Leer",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03402457,43.77778
2018,"Oldenburg (Oldb), Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03403,27.57933
2018,"Osnabrück, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03404,43,1866
2018,"Wilhelmshaven, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03405,21.35114
2018,"Ammerland",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03451,18.57457
2018,"Aurich",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03452,22,525
2018,"Cloppenburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03453,46.86422
2018,"Emsland",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03454,81.93662
2018,"Friesland / Wittmund",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03455462,12,6777
2018,"Grafschaft Bentheim",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03456,36.32393
2018,"Emden, Stadt / Leer",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03402457,43.77778
2018,"Oldenburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03458,21.71953
2018,"Osnabrück",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03459,79,664
2018,"Vechta",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03460,45.16792
2018,"Wesermarsch",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03461,13.42287
2018,"Friesland / Wittmund",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03455462,12,6777
2018,"Statistische Region Weser-Ems",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ034,54,6881
2018,"Niedersachsen",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ030,1726,1649
2017,"Braunschweig, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03101,66,1825
2017,"Salzgitter, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03102,37,2426
2017,"Wolfsburg, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03103,43.64223
2017,"Gifhorn",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03151,33,9423
2017,"Goslar",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03153,21,7951
2017,"Helmstedt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03154,13.95116
2017,"Northeim",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03155,26.9897
2017,"Peine",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03157,24,179
2017,"Wolfenbüttel",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03158,17.63517
2017,"Göttingen",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03159,62.59489
2017,"Statistische Region Braunschweig",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ031,347.7462
2017,"Region Hannover",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03241,347.27435
2017,"dav. Hannover, Lhst.",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03241001,193.86465
2017,"dav. Hannover, Umland",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03241999,153,497
2017,"Diepholz",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03251,34.19372
2017,"Hameln-Pyrmont",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03252,43.38786
2017,"Hildesheim",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03254,58.2892
2017,"Holzminden",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03255,12,2778
2017,"Nienburg (Weser)",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03256,27.43494
2017,"Schaumburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03257,27.81392
2017,"Statistische Region Hannover",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ032,551,52
2017,"Celle",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03351,35.93883
2017,"Cuxhaven",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03352,29.6116
2017,"Harburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03353,47.92514
2017,"Uelzen Lüchow-Dannenberg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03354360,18.3564
2017,"Lüneburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03355,32.56246
2017,"Osterholz",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03356,2,56789
2017,"Rotenburg (Wümme)",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03357,3,23462
2017,"Heidekreis",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03358,23.18446
2017,"Stade",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03359,4,44228
2017,"Uelzen Lüchow-Dannenberg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03354360,18.3564
2017,"Verden",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03361,24.89591
2017,"Statistische Region Lüneburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ033,34,67522
2017,"Delmenhorst, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03401,28,4343
2017,"Emden, Stadt / Leer",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03402457,39.48873
2017,"Oldenburg (Oldb), Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03403,31.96397
2017,"Osnabrück, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03404,46,2196
2017,"Wilhelmshaven, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03405,15.13214
2017,"Ammerland",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03451,13.89285
2017,"Aurich",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03452,19,878
2017,"Cloppenburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03453,47.93544
2017,"Emsland",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03454,72.26141
2017,"Friesland / Wittmund",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03455462,14.52326
2017,"Grafschaft Bentheim",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03456,32.55867
2017,"Emden, Stadt / Leer",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03402457,39.48873
2017,"Oldenburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03458,2,86394
2017,"Osnabrück",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03459,85.43944
2017,"Vechta",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03460,45.65612
2017,"Wesermarsch",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03461,14.33998
2017,"Friesland / Wittmund",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03455462,14.52326
2017,"Statistische Region Weser-Ems",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ034,529.49161
2017,"Niedersachsen",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ030,1733,4153
2016,"Braunschweig, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03101,
2016,"Salzgitter, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03102,
2016,"Wolfsburg, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03103,
2016,"Gifhorn",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03151,
2016,"Goslar",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03153,
2016,"Helmstedt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03154,
2016,"Northeim",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03155,
2016,"Peine",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03157,
2016,"Wolfenbüttel",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03158,
2016,"Göttingen",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03159,
2016,"Statistische Region Braunschweig",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ031,
2016,"Region Hannover",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03241,
2016,"dav. Hannover, Lhst.",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03241001,
2016,"dav. Hannover, Umland",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03241999,
2016,"Diepholz",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03251,
2016,"Hameln-Pyrmont",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03252,
2016,"Hildesheim",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03254,
2016,"Holzminden",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03255,
2016,"Nienburg (Weser)",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03256,
2016,"Schaumburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03257,
2016,"Statistische Region Hannover",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ032,
2016,"Celle",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03351,
2016,"Cuxhaven",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03352,
2016,"Harburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03353,
2016,"Uelzen Lüchow-Dannenberg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03354360,
2016,"Lüneburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03355,
2016,"Osterholz",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03356,
2016,"Rotenburg (Wümme)",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03357,
2016,"Heidekreis",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03358,
2016,"Stade",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03359,
2016,"Uelzen Lüchow-Dannenberg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03354360,
2016,"Verden",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03361,
2016,"Statistische Region Lüneburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ033,
2016,"Delmenhorst, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03401,
2016,"Emden, Stadt / Leer",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03402457,
2016,"Oldenburg (Oldb), Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03403,
2016,"Osnabrück, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03404,
2016,"Wilhelmshaven, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03405,
2016,"Ammerland",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03451,
2016,"Aurich",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03452,
2016,"Cloppenburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03453,
2016,"Emsland",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03454,
2016,"Friesland / Wittmund",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03455462,
2016,"Grafschaft Bentheim",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03456,
2016,"Emden, Stadt / Leer",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03402457,
2016,"Oldenburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03458,
2016,"Osnabrück",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03459,
2016,"Vechta",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03460,
2016,"Wesermarsch",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03461,
2016,"Friesland / Wittmund",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03455462,
2016,"Statistische Region Weser-Ems",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ034,
2016,"Niedersachsen",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ030,
2015,"Braunschweig, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03101,
2015,"Salzgitter, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03102,
2015,"Wolfsburg, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03103,
2015,"Gifhorn",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03151,
2015,"Goslar",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03153,
2015,"Helmstedt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03154,
2015,"Northeim",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03155,
2015,"Peine",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03157,
2015,"Wolfenbüttel",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03158,
2015,"Göttingen",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03159,
2015,"Statistische Region Braunschweig",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ031,
2015,"Region Hannover",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03241,
2015,"dav. Hannover, Lhst.",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03241001,
2015,"dav. Hannover, Umland",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03241999,
2015,"Diepholz",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03251,
2015,"Hameln-Pyrmont",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03252,
2015,"Hildesheim",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03254,
2015,"Holzminden",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03255,
2015,"Nienburg (Weser)",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03256,
2015,"Schaumburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03257,
2015,"Statistische Region Hannover",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ032,
2015,"Celle",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03351,
2015,"Cuxhaven",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03352,
2015,"Harburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03353,
2015,"Uelzen Lüchow-Dannenberg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03354360,
2015,"Lüneburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03355,
2015,"Osterholz",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03356,
2015,"Rotenburg (Wümme)",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03357,
2015,"Heidekreis",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03358,
2015,"Stade",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03359,
2015,"Uelzen Lüchow-Dannenberg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03354360,
2015,"Verden",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03361,
2015,"Statistische Region Lüneburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ033,
2015,"Delmenhorst, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03401,
2015,"Emden, Stadt / Leer",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03402457,
2015,"Oldenburg (Oldb), Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03403,
2015,"Osnabrück, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03404,
2015,"Wilhelmshaven, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03405,
2015,"Ammerland",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03451,
2015,"Aurich",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03452,
2015,"Cloppenburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03453,
2015,"Emsland",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03454,
2015,"Friesland / Wittmund",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03455462,
2015,"Grafschaft Bentheim",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03456,
2015,"Emden, Stadt / Leer",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03402457,
2015,"Oldenburg",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03458,
2015,"Osnabrück",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03459,
2015,"Vechta",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03460,
2015,"Wesermarsch",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03461,
2015,"Friesland / Wittmund",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03455462,
2015,"Statistische Region Weser-Ems",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ034,
2015,"Niedersachsen",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ030,
2014,"Braunschweig, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03101,
2014,"Salzgitter, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03102,
2014,"Wolfsburg, Stadt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03103,
2014,"Gifhorn",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03151,
2014,"Goslar",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03153,
2014,"Helmstedt",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03154,
2014,"Northeim",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03155,
2014,"Peine",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03157,
2014,"Wolfenbüttel",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03158,
2014,"Göttingen",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03159,
2014,"Statistische Region Braunschweig",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ031,
2014,"Region Hannover",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03241,
2014,"dav. Hannover, Lhst.",Personen mit Migrationshintergrund im weiteren Sinne,"Anzahl in 1000",MZ03241001,
